t,     mx,           my,            mz
6.072e-09, 0.99964505, 0.02648456, 0.0005093385
6.074e-09, 0.99964595, 0.026350699, 0.0023552772
6.076e-09, 0.99964684, 0.02608853, 0.0041850409
6.078e-09, 0.99964773, 0.025699658, 0.0059897377
6.08e-09, 0.99964861, 0.025186299, 0.0077606189
6.082e-09, 0.9996495, 0.024551277, 0.0094891253
6.084e-09, 0.99965038, 0.023798002, 0.011166926
6.086e-09, 0.99965126, 0.022930445, 0.012785956
6.088e-09, 0.99965214, 0.02195313, 0.014338461
6.09e-09, 0.99965302, 0.020871102, 0.015817026
6.092e-09, 0.99965389, 0.019689918, 0.017214624
6.094e-09, 0.99965476, 0.0184156, 0.018524633
6.096e-09, 0.99965563, 0.01705459, 0.01974088
6.098e-09, 0.99965649, 0.015613755, 0.020857667
6.1e-09, 0.99965736, 0.014100331, 0.02186979
6.102e-09, 0.99965822, 0.012521889, 0.022772567
6.104e-09, 0.99965907, 0.0108863, 0.023561874
6.106e-09, 0.99965993, 0.0092016942, 0.024234145
6.108e-09, 0.99966078, 0.0074764191, 0.024786386
6.11e-09, 0.99966163, 0.0057190012, 0.025216214
6.112e-09, 0.99966248, 0.0039381063, 0.025521829
6.114e-09, 0.99966332, 0.002142478, 0.025702062
6.116e-09, 0.99966416, 0.00034092706, 0.025756343
6.118e-09, 0.999665, -0.001457738, 0.02568473
6.12e-09, 0.99966584, -0.0032447393, 0.025487883
6.122e-09, 0.99966667, -0.0050113863, 0.025167086
6.124e-09, 0.9996675, -0.0067491056, 0.024724217
6.126e-09, 0.99966833, -0.0084494872, 0.024161747
6.128e-09, 0.99966915, -0.010104324, 0.023482723
6.13e-09, 0.99966997, -0.011705662, 0.022690763
6.132e-09, 0.99967079, -0.013245806, 0.021790006
6.134e-09, 0.99967161, -0.014717386, 0.020785115
6.136e-09, 0.99967243, -0.016113398, 0.019681279
6.138e-09, 0.99967324, -0.017427221, 0.018484131
6.14e-09, 0.99967405, -0.018652645, 0.01719975
6.142e-09, 0.99967486, -0.019783913, 0.015834627
6.144e-09, 0.99967566, -0.020815738, 0.01439563
6.146e-09, 0.99967646, -0.021743335, 0.012889971
6.148e-09, 0.99967727, -0.022562438, 0.01132517
6.15e-09, 0.99967806, -0.023269323, 0.0097090132
6.152e-09, 0.99967886, -0.023860822, 0.008049522
6.154e-09, 0.99967966, -0.02433434, 0.0063549071
6.156e-09, 0.99968045, -0.024687862, 0.0046335299
6.158e-09, 0.99968124, -0.024919965, 0.0028938616
6.16e-09, 0.99968203, -0.025029824, 0.0011444413
6.162e-09, 0.99968282, -0.02501721, -0.0006061657
6.164e-09, 0.9996836, -0.024882495, -0.0023494103
6.166e-09, 0.99968438, -0.024626645, -0.0040768007
6.168e-09, 0.99968517, -0.024251214, -0.0057799442
6.17e-09, 0.99968595, -0.023758338, -0.0074505875
6.172e-09, 0.99968672, -0.023150719, -0.0090806568
6.174e-09, 0.9996875, -0.022431614, -0.010662297
6.176e-09, 0.99968828, -0.021604815, -0.012187909
6.178e-09, 0.99968905, -0.020674629, -0.013650186
6.18e-09, 0.99968982, -0.01964586, -0.015042151
6.182e-09, 0.99969059, -0.018523778, -0.016357185
6.184e-09, 0.99969136, -0.017314097, -0.017589063
6.186e-09, 0.99969212, -0.016022943, -0.018731982
6.188e-09, 0.99969289, -0.014656826, -0.019780585
6.19e-09, 0.99969365, -0.013222603, -0.020729994
6.192e-09, 0.99969441, -0.01172745, -0.021575823
6.194e-09, 0.99969517, -0.010178817, -0.022314205
6.196e-09, 0.99969592, -0.0085844008, -0.022941807
6.198e-09, 0.99969668, -0.0069521003, -0.023455844
6.2e-09, 0.99969743, -0.0052899796, -0.023854095
6.202e-09, 0.99969818, -0.003606228, -0.024134907
6.204e-09, 0.99969893, -0.0019091198, -0.024297206
6.206e-09, 0.99969968, -0.00020697342, -0.0243405
6.208e-09, 0.99970043, 0.0014918889, -0.024264877
6.21e-09, 0.99970117, 0.0031791821, -0.024071007
6.212e-09, 0.99970191, 0.0048466986, -0.023760136
6.214e-09, 0.99970266, 0.006486348, -0.023334075
6.216e-09, 0.9997034, 0.0080901965, -0.022795197
6.218e-09, 0.99970413, 0.0096505049, -0.022146416
6.22e-09, 0.99970487, 0.011159766, -0.021391178
6.222e-09, 0.99970561, 0.012610742, -0.020533438
6.224e-09, 0.99970634, 0.013996496, -0.019577642
6.226e-09, 0.99970707, 0.015310428, -0.018528703
6.228e-09, 0.9997078, 0.016546306, -0.017391979
6.23e-09, 0.99970853, 0.017698294, -0.016173239
6.232e-09, 0.99970926, 0.01876098, -0.01487864
6.234e-09, 0.99970998, 0.019729404, -0.013514692
6.236e-09, 0.99971071, 0.020599071, -0.012088233
6.238e-09, 0.99971143, 0.021365993, -0.010606377
6.24e-09, 0.99971215, 0.022026677, -0.0090765041
6.242e-09, 0.99971287, 0.02257817, -0.0075062011
6.244e-09, 0.99971359, 0.023018055, -0.0059032366
6.246e-09, 0.99971431, 0.023344481, -0.0042755121
6.248e-09, 0.99971503, 0.02355611, -0.0026310461
6.25e-09, 0.99971574, 0.023652218, -0.00097790377
6.252e-09, 0.99971646, 0.023632641, 0.00067582884
6.254e-09, 0.99971717, 0.023497736, 0.0023220665
6.256e-09, 0.99971788, 0.023248469, 0.0039527968
6.258e-09, 0.99971859, 0.022886345, 0.0055600985
6.26e-09, 0.99971929, 0.022413435, 0.0071361904
6.262e-09, 0.99972, 0.021832289, 0.008673446
6.264e-09, 0.9997207, 0.021146037, 0.010164465
6.266e-09, 0.9997214, 0.020358295, 0.011602085
6.268e-09, 0.9997221, 0.019473167, 0.012979425
6.27e-09, 0.9997228, 0.018495222, 0.014289913
6.272e-09, 0.9997235, 0.01742946, 0.01552732
6.274e-09, 0.99972419, 0.016281309, 0.016685791
6.276e-09, 0.99972488, 0.015056582, 0.017759869
6.278e-09, 0.99972557, 0.013761451, 0.018744527
6.28e-09, 0.99972626, 0.012402415, 0.019635181
6.282e-09, 0.99972695, 0.010986269, 0.020427718
6.284e-09, 0.99972763, 0.0095200727, 0.021118526
6.286e-09, 0.99972831, 0.0080111078, 0.021704483
6.288e-09, 0.99972899, 0.0064668502, 0.022182985
6.29e-09, 0.99972967, 0.0048949218, 0.022551991
6.292e-09, 0.99973034, 0.0033030727, 0.022809958
6.294e-09, 0.99973102, 0.0016991206, 0.022955913
6.296e-09, 0.99973169, 9.0925463e-05, 0.022989424
6.298e-09, 0.99973235, -0.0015136514, 0.022910613
6.3e-09, 0.99973302, -0.0031067864, 0.022720149
6.302e-09, 0.99973368, -0.0046807313, 0.022419241
6.304e-09, 0.99973434, -0.0062278614, 0.022009652
6.306e-09, 0.999735, -0.0077406725, 0.021493621
6.308e-09, 0.99973566, -0.0092118761, 0.020873956
6.31e-09, 0.99973631, -0.010634396, 0.020153949
6.312e-09, 0.99973697, -0.012001411, 0.01933737
6.314e-09, 0.99973762, -0.013306392, 0.018428441
6.316e-09, 0.99973827, -0.014543121, 0.017431833
6.318e-09, 0.99973891, -0.015705735, 0.016352634
6.32e-09, 0.99973956, -0.016788746, 0.015196319
6.322e-09, 0.9997402, -0.017787069, 0.013968728
6.324e-09, 0.99974084, -0.018696043, 0.012676033
6.326e-09, 0.99974148, -0.019511457, 0.011324708
6.328e-09, 0.99974212, -0.020229568, 0.0099214994
6.33e-09, 0.99974276, -0.020847115, 0.0084733862
6.332e-09, 0.99974339, -0.021361339, 0.006987551
6.334e-09, 0.99974402, -0.02176999, 0.0054713419
6.336e-09, 0.99974465, -0.02207134, 0.0039322369
6.338e-09, 0.99974528, -0.022264189, 0.0023778064
6.34e-09, 0.99974591, -0.02234787, 0.0008156772
6.342e-09, 0.99974654, -0.02232225, -0.00074650611
6.344e-09, 0.99974716, -0.022187729, -0.0023011178
6.346e-09, 0.99974779, -0.021945241, -0.0038405885
6.348e-09, 0.99974841, -0.021596241, -0.0053574417
6.35e-09, 0.99974903, -0.021142701, -0.0068443304
6.352e-09, 0.99974965, -0.0205871, -0.0082940722
6.354e-09, 0.99975027, -0.019932407, -0.0096996845
6.356e-09, 0.99975088, -0.019182069, -0.011054417
6.358e-09, 0.9997515, -0.01833999, -0.012351787
6.36e-09, 0.99975211, -0.017410511, -0.013585604
6.362e-09, 0.99975272, -0.016398391, -0.014750008
6.364e-09, 0.99975333, -0.015308779, -0.01583949
6.366e-09, 0.99975394, -0.014147189, -0.016848921
6.368e-09, 0.99975455, -0.012919473, -0.017773576
6.37e-09, 0.99975516, -0.011631791, -0.018609155
6.372e-09, 0.99975576, -0.010290579, -0.019351806
6.374e-09, 0.99975637, -0.0089025199, -0.019998137
6.376e-09, 0.99975697, -0.0074745072, -0.020545237
6.378e-09, 0.99975757, -0.0060136124, -0.020990686
6.38e-09, 0.99975817, -0.0045270493, -0.021332566
6.382e-09, 0.99975877, -0.003022139, -0.021569471
6.384e-09, 0.99975937, -0.0015062737, -0.021700509
6.386e-09, 0.99975996, 1.3119821e-05, -0.021725307
6.388e-09, 0.99976056, 0.0015286161, -0.021644014
6.39e-09, 0.99976115, 0.0030328275, -0.021457293
6.392e-09, 0.99976174, 0.0045184402, -0.021166322
6.394e-09, 0.99976233, 0.0059782497, -0.020772786
6.396e-09, 0.99976292, 0.0074051955, -0.020278863
6.398e-09, 0.99976351, 0.0087923954, -0.019687219
6.4e-09, 0.9997641, 0.010133179, -0.019000988
6.402e-09, 0.99976468, 0.011421118, -0.018223759
6.404e-09, 0.99976527, 0.01265006, -0.017359555
6.406e-09, 0.99976585, 0.013814156, -0.016412814
6.408e-09, 0.99976643, 0.014907886, -0.015388366
6.41e-09, 0.99976701, 0.01592609, -0.014291407
6.412e-09, 0.99976759, 0.016863988, -0.013127476
6.414e-09, 0.99976817, 0.017717206, -0.011902422
6.416e-09, 0.99976875, 0.018481793, -0.010622379
6.418e-09, 0.99976933, 0.01915424, -0.0092937355
6.42e-09, 0.9997699, 0.019731498, -0.007923098
6.422e-09, 0.99977048, 0.020210991, -0.0065172642
6.424e-09, 0.99977105, 0.02059062, -0.0050831844
6.426e-09, 0.99977162, 0.020868786, -0.0036279312
6.428e-09, 0.99977219, 0.02104439, -0.0021586598
6.43e-09, 0.99977276, 0.021116834, -0.00068257727
6.432e-09, 0.99977333, 0.021086024, 0.00079309436
6.434e-09, 0.9997739, 0.020952372, 0.0022611532
6.436e-09, 0.99977447, 0.020716789, 0.0037144529
6.438e-09, 0.99977503, 0.020380685, 0.0051459369
6.44e-09, 0.9997756, 0.019945952, 0.0065486732
6.442e-09, 0.99977616, 0.019414968, 0.007915889
6.444e-09, 0.99977672, 0.01879056, 0.009240999
6.446e-09, 0.99977728, 0.018076012, 0.010517643
6.448e-09, 0.99977784, 0.01727504, 0.011739711
6.45e-09, 0.99977839, 0.016391773, 0.012901375
6.452e-09, 0.99977895, 0.015430728, 0.013997118
6.454e-09, 0.9997795, 0.014396794, 0.015021759
6.456e-09, 0.99978005, 0.013295202, 0.015970475
6.458e-09, 0.9997806, 0.012131498, 0.016838827
6.46e-09, 0.99978115, 0.010911521, 0.017622781
6.462e-09, 0.9997817, 0.0096413664, 0.018318722
6.464e-09, 0.99978224, 0.008327361, 0.018923475
6.466e-09, 0.99978279, 0.0069760292, 0.01943432
6.468e-09, 0.99978333, 0.0055940612, 0.019849001
6.47e-09, 0.99978387, 0.0041882806, 0.020165738
6.472e-09, 0.9997844, 0.0027656092, 0.020383225
6.474e-09, 0.99978494, 0.0013330328, 0.020500656
6.476e-09, 0.99978547, -0.00010243089, 0.020517712
6.478e-09, 0.99978601, -0.0015337683, 0.020434562
6.48e-09, 0.99978654, -0.0029540034, 0.020251864
6.482e-09, 0.99978707, -0.0043562322, 0.019970763
6.484e-09, 0.99978759, -0.0057336556, 0.019592884
6.486e-09, 0.99978812, -0.0070796152, 0.019120307
6.488e-09, 0.99978864, -0.0083876191, 0.018555581
6.49e-09, 0.99978916, -0.0096513786, 0.017901695
6.492e-09, 0.99978968, -0.010864837, 0.017162067
6.494e-09, 0.9997902, -0.012022199, 0.016340522
6.496e-09, 0.99979072, -0.013117957, 0.015441278
6.498e-09, 0.99979123, -0.014146918, 0.01446892
6.5e-09, 0.99979174, -0.015104229, 0.013428379
6.502e-09, 0.99979226, -0.015985397, 0.012324905
6.504e-09, 0.99979277, -0.016786315, 0.011164043
6.506e-09, 0.99979327, -0.017503276, 0.0099516055
6.508e-09, 0.99979378, -0.018132991, 0.0086936392
6.51e-09, 0.99979429, -0.018672609, 0.0073963995
6.512e-09, 0.99979479, -0.019119723, 0.0060663174
6.514e-09, 0.9997953, -0.019472383, 0.0047099678
6.516e-09, 0.9997958, -0.019729108, 0.0033340373
6.518e-09, 0.9997963, -0.019888887, 0.0019452911
6.52e-09, 0.9997968, -0.019951183, 0.00055053986
6.522e-09, 0.9997973, -0.019915941, -0.00084339351
6.524e-09, 0.9997978, -0.019783577, -0.0022297074
6.526e-09, 0.99979829, -0.019554983, -0.0036016546
6.528e-09, 0.99979879, -0.019231519, -0.0049525751
6.53e-09, 0.99979928, -0.018815001, -0.0062759282
6.532e-09, 0.99979977, -0.0183077, -0.0075653246
6.534e-09, 0.99980027, -0.017712319, -0.0088145565
6.536e-09, 0.99980076, -0.017031987, -0.010017628
6.538e-09, 0.99980125, -0.016270239, -0.011168784
6.54e-09, 0.99980173, -0.015431, -0.012262536
6.542e-09, 0.99980222, -0.01451856, -0.013293692
6.544e-09, 0.99980271, -0.013537559, -0.014257376
6.546e-09, 0.99980319, -0.012492957, -0.015149056
6.548e-09, 0.99980368, -0.011390014, -0.015964561
6.55e-09, 0.99980416, -0.010234259, -0.016700102
6.552e-09, 0.99980464, -0.0090314688, -0.017352293
6.554e-09, 0.99980512, -0.0077876312, -0.017918159
6.556e-09, 0.9998056, -0.0065089213, -0.018395158
6.558e-09, 0.99980608, -0.0052016682, -0.018781186
6.56e-09, 0.99980656, -0.0038723245, -0.019074587
6.562e-09, 0.99980703, -0.0025274342, -0.019274165
6.564e-09, 0.99980751, -0.0011736008, -0.019379182
6.566e-09, 0.99980798, 0.00018254542, -0.019389363
6.568e-09, 0.99980846, 0.0015343795, -0.0193049
6.57e-09, 0.99980893, 0.0028753143, -0.019126443
6.572e-09, 0.9998094, 0.0041988326, -0.018855101
6.574e-09, 0.99980987, 0.0054985186, -0.018492432
6.576e-09, 0.99981034, 0.0067680889, -0.018040437
6.578e-09, 0.99981081, 0.0080014231, -0.017501548
6.58e-09, 0.99981128, 0.0091925931, -0.016878615
6.582e-09, 0.99981174, 0.010335892, -0.016174891
6.584e-09, 0.99981221, 0.011425859, -0.015394013
6.586e-09, 0.99981268, 0.012457311, -0.014539988
6.588e-09, 0.99981314, 0.01342536, -0.013617169
6.59e-09, 0.9998136, 0.014325442, -0.012630234
6.592e-09, 0.99981407, 0.015153335, -0.011584162
6.594e-09, 0.99981453, 0.015905181, -0.010484208
6.596e-09, 0.99981499, 0.016577503, -0.0093358757
6.598e-09, 0.99981545, 0.01716722, -0.0081448928
6.6e-09, 0.99981591, 0.017671662, -0.0069171798
6.602e-09, 0.99981636, 0.018088582, -0.0056588214
6.604e-09, 0.99981682, 0.018416167, -0.0043760368
6.606e-09, 0.99981728, 0.018653043, -0.0030751486
6.608e-09, 0.99981773, 0.018798284, -0.0017625516
6.61e-09, 0.99981819, 0.018851411, -0.00044468196
6.612e-09, 0.99981864, 0.018812399, 0.00087201496
6.614e-09, 0.99981909, 0.01868167, 0.0021811157
6.616e-09, 0.99981955, 0.018460094, 0.0034762501
6.618e-09, 0.99982, 0.018148981, 0.0047511322
6.62e-09, 0.99982045, 0.017750077, 0.005999591
6.622e-09, 0.99982089, 0.01726555, 0.0072155997
6.624e-09, 0.99982134, 0.016697981, 0.0083933055
6.626e-09, 0.99982179, 0.016050349, 0.0095270569
6.628e-09, 0.99982223, 0.015326019, 0.010611432
6.63e-09, 0.99982268, 0.014528718, 0.011641262
6.632e-09, 0.99982312, 0.013662522, 0.012611658
6.634e-09, 0.99982356, 0.012731834, 0.013518036
6.636e-09, 0.999824, 0.011741358, 0.014356133
6.638e-09, 0.99982444, 0.010696079, 0.01512203
6.64e-09, 0.99982487, 0.0096012375, 0.015812172
6.642e-09, 0.99982531, 0.0084623022, 0.016423381
6.644e-09, 0.99982574, 0.007284943, 0.016952875
6.646e-09, 0.99982618, 0.0060750034, 0.017398275
6.648e-09, 0.99982661, 0.0048384709, 0.01775762
6.65e-09, 0.99982704, 0.0035814477, 0.018029373
6.652e-09, 0.99982747, 0.0023101206, 0.018212428
6.654e-09, 0.99982789, 0.0010307308, 0.018306118
6.656e-09, 0.99982832, -0.00025045734, 0.018310209
6.658e-09, 0.99982874, -0.0015271861, 0.018224909
6.66e-09, 0.99982917, -0.0027932357, 0.018050859
6.662e-09, 0.99982959, -0.0040424538, 0.017789132
6.664e-09, 0.99983001, -0.005268786, 0.017441229
6.666e-09, 0.99983042, -0.0064663048, 0.017009063
6.668e-09, 0.99983084, -0.0076292384, 0.016494958
6.67e-09, 0.99983126, -0.0087519982, 0.015901629
6.672e-09, 0.99983167, -0.0098292061, 0.015232173
6.674e-09, 0.99983208, -0.010855719, 0.014490048
6.676e-09, 0.99983249, -0.011826657, 0.013679061
6.678e-09, 0.9998329, -0.012737419, 0.012803343
6.68e-09, 0.99983331, -0.013583713, 0.011867333
6.682e-09, 0.99983372, -0.014361572, 0.010875749
6.684e-09, 0.99983413, -0.015067372, 0.0098335728
6.686e-09, 0.99983453, -0.01569785, 0.0087460179
6.688e-09, 0.99983493, -0.016250119, 0.0076185069
6.69e-09, 0.99983534, -0.016721682, 0.0064566437
6.692e-09, 0.99983574, -0.017110441, 0.0052661854
6.694e-09, 0.99983614, -0.017414707, 0.0040530146
6.696e-09, 0.99983654, -0.017633209, 0.0028231094
6.698e-09, 0.99983694, -0.017765096, 0.0015825148
6.7e-09, 0.99983733, -0.017809945, 0.00033731241
6.702e-09, 0.99983773, -0.017767756, -0.0009064087
6.704e-09, 0.99983813, -0.017638955, -0.0021425822
6.706e-09, 0.99983852, -0.017424388, -0.003365194
6.708e-09, 0.99983892, -0.017125321, -0.0045683112
6.71e-09, 0.99983931, -0.016743425, -0.0057461114
6.712e-09, 0.9998397, -0.016280774, -0.00689291
6.714e-09, 0.99984009, -0.01573983, -0.0080031885
6.716e-09, 0.99984048, -0.01512343, -0.0090716203
6.718e-09, 0.99984087, -0.014434774, -0.010093097
6.72e-09, 0.99984126, -0.013677405, -0.011062751
6.722e-09, 0.99984165, -0.012855193, -0.011975981
6.724e-09, 0.99984204, -0.011972314, -0.012828473
6.726e-09, 0.99984242, -0.011033231, -0.013616219
6.728e-09, 0.99984281, -0.010042669, -0.014335539
6.73e-09, 0.99984319, -0.0090055916, -0.014983094
6.732e-09, 0.99984358, -0.0079271782, -0.015555906
6.734e-09, 0.99984396, -0.0068127964, -0.016051367
6.736e-09, 0.99984434, -0.0056679757, -0.016467255
6.738e-09, 0.99984472, -0.0044983804, -0.016801741
6.74e-09, 0.9998451, -0.0033097811, -0.017053398
6.742e-09, 0.99984548, -0.0021080267, -0.017221207
6.744e-09, 0.99984586, -0.0008990157, -0.017304561
6.746e-09, 0.99984624, 0.00031133312, -0.017303267
6.748e-09, 0.99984661, 0.0015171093, -0.017217543
6.75e-09, 0.99984699, 0.0027124397, -0.017048023
6.752e-09, 0.99984737, 0.0038915168, -0.016795744
6.754e-09, 0.99984774, 0.0050486273, -0.016462148
6.756e-09, 0.99984812, 0.0061781795, -0.016049067
6.758e-09, 0.99984849, 0.0072747302, -0.015558719
6.76e-09, 0.99984886, 0.0083330111, -0.014993691
6.762e-09, 0.99984923, 0.0093479539, -0.01435693
6.764e-09, 0.9998496, 0.010314715, -0.013651724
6.766e-09, 0.99984998, 0.011228697, -0.012881689
6.768e-09, 0.99985035, 0.012085573, -0.012050745
6.77e-09, 0.99985071, 0.012881306, -0.011163103
6.772e-09, 0.99985108, 0.013612166, -0.010223237
6.774e-09, 0.99985145, 0.014274751, -0.0092358657
6.776e-09, 0.99985182, 0.014865998, -0.0082059287
6.778e-09, 0.99985218, 0.015383203, -0.0071385597
6.78e-09, 0.99985255, 0.015824028, -0.0060390623
6.782e-09, 0.99985292, 0.016186515, -0.0049128836
6.784e-09, 0.99985328, 0.016469092, -0.0037655874
6.786e-09, 0.99985364, 0.016670583, -0.0026028261
6.788e-09, 0.99985401, 0.016790208, -0.0014303136
6.79e-09, 0.99985437, 0.016827591, -0.00025379672
6.792e-09, 0.99985473, 0.016782757, 0.00092097242
6.794e-09, 0.99985509, 0.016656131, 0.0020882649
6.796e-09, 0.99985545, 0.01644854, 0.0032424029
6.798e-09, 0.99985581, 0.0161612, 0.0043777868
6.8e-09, 0.99985617, 0.015795714, 0.005488923
6.802e-09, 0.99985653, 0.015354065, 0.0065704498
6.804e-09, 0.99985688, 0.014838599, 0.0076171639
6.806e-09, 0.99985724, 0.01425202, 0.0086240447
6.808e-09, 0.9998576, 0.013597368, 0.0095862788
6.81e-09, 0.99985795, 0.012878012, 0.010499283
6.812e-09, 0.9998583, 0.012097624, 0.011358726
6.814e-09, 0.99985865, 0.011260168, 0.012160548
6.816e-09, 0.999859, 0.010369875, 0.012900982
6.818e-09, 0.99985935, 0.009431224, 0.013576569
6.82e-09, 0.9998597, 0.0084489169, 0.014184176
6.822e-09, 0.99986005, 0.0074278584, 0.014721008
6.824e-09, 0.9998604, 0.0063731296, 0.015184626
6.826e-09, 0.99986074, 0.0052899629, 0.015572951
6.828e-09, 0.99986108, 0.0041837163, 0.015884278
6.83e-09, 0.99986143, 0.0030598471, 0.016117282
6.832e-09, 0.99986177, 0.0019238845, 0.016271024
6.834e-09, 0.99986211, 0.00078140307, 0.016344953
6.836e-09, 0.99986245, -0.00036200509, 0.016338911
6.838e-09, 0.99986278, -0.0015007574, 0.016253128
6.84e-09, 0.99986312, -0.0026293082, 0.016088226
6.842e-09, 0.99986346, -0.0037421754, 0.015845207
6.844e-09, 0.99986379, -0.0048339675, 0.015525456
6.846e-09, 0.99986412, -0.0058994095, 0.015130727
6.848e-09, 0.99986446, -0.006933368, 0.014663136
6.85e-09, 0.99986479, -0.0079308767, 0.014125148
6.852e-09, 0.99986512, -0.0088871594, 0.013519567
6.854e-09, 0.99986544, -0.0097976532, 0.01284952
6.856e-09, 0.99986577, -0.01065803, 0.012118438
6.858e-09, 0.9998661, -0.011464218, 0.011330044
6.86e-09, 0.99986642, -0.01221242, 0.01048833
6.862e-09, 0.99986675, -0.012899129, 0.0095975393
6.864e-09, 0.99986707, -0.013521151, 0.0086621423
6.866e-09, 0.99986739, -0.014075613, 0.0076868169
6.868e-09, 0.99986771, -0.014559979, 0.0066764238
6.87e-09, 0.99986803, -0.014972064, 0.0056359825
6.872e-09, 0.99986835, -0.015310037, 0.0045706468
6.874e-09, 0.99986867, -0.015572438, 0.0034856784
6.876e-09, 0.99986899, -0.015758175, 0.002386422
6.878e-09, 0.99986931, -0.015866537, 0.0012782784
6.88e-09, 0.99986962, -0.01589719, 0.00016667779
6.882e-09, 0.99986994, -0.015850181, -0.00094294592
6.884e-09, 0.99987025, -0.015725934, -0.0020451825
6.886e-09, 0.99987057, -0.015525252, -0.0031346714
6.888e-09, 0.99987088, -0.015249307, -0.0042061277
6.89e-09, 0.99987119, -0.014899635, -0.0052543681
6.892e-09, 0.99987151, -0.01447813, -0.0062743354
6.894e-09, 0.99987182, -0.013987029, -0.0072611235
6.896e-09, 0.99987213, -0.013428906, -0.0082100002
6.898e-09, 0.99987244, -0.012806652, -0.0091164305
6.9e-09, 0.99987275, -0.012123468, -0.0099760981
6.902e-09, 0.99987306, -0.011382841, -0.010784926
6.904e-09, 0.99987336, -0.010588529, -0.011539094
6.906e-09, 0.99987367, -0.0097445466, -0.012235062
6.908e-09, 0.99987398, -0.0088551365, -0.012869578
6.91e-09, 0.99987428, -0.0079247542, -0.013439702
6.912e-09, 0.99987459, -0.0069580437, -0.013942813
6.914e-09, 0.99987489, -0.0059598146, -0.014376627
6.916e-09, 0.9998752, -0.0049350179, -0.0147392
6.918e-09, 0.9998755, -0.0038887221, -0.015028944
6.92e-09, 0.9998758, -0.0028260876, -0.015244627
6.922e-09, 0.99987611, -0.0017523414, -0.015385386
